opID,subgen
25004,Romantic
25005,Romantic
25006,Război
25007,Matematică
25008,Istorie
25009,Război
25010,Romantic
25011,SF
25012,SF
25013,Război
25014,Matematică
25015,Război
25016,Dramă
25017,Familie
25018,Dramă
25019,Fizică
25020,Dramă
25021,Matematică
25022,Familie
25023,Romantic
25024,SF
25025,Fizică
25026,Matematică
25027,Fizică
25028,Romantic
25029,Familie
25030,Dramă
25031,Război
25032,Romantic
25033,SF
25034,Fizică
25035,Istorie
25036,Dramă
25037,Matematică
25038,Familie
25039,Familie
25040,Informatică
25041,Istorie
25042,Familie
25043,Dramă
25044,Informatică
25045,SF
25046,Fizică
25047,Dramă
25048,Dramă
25049,Familie
25050,Istorie
25051,Dramă
25052,Război
25053,Fizică
25054,Matematică
25055,Matematică
25056,Război
25057,Romantic
25058,Informatică
25059,Romantic
25060,Istorie
25061,Război
25062,Matematică
25063,Istorie
25064,Informatică
25065,Romantic
25066,Informatică
25067,Dramă
25068,Romantic
25069,Istorie
25070,SF
25071,Istorie
25072,SF
25073,Romantic
25074,Fizică
25075,Matematică
25076,Informatică
25077,Război
25078,Informatică
25079,Fizică
25080,Istorie
25081,Război
25082,Istorie
25083,Informatică
25084,Război
25085,Informatică
25086,Istorie
25087,Informatică
25088,Informatică
25089,Familie
25090,Istorie
25091,Romantic
25092,Familie
25093,Romantic
25094,Fizică
25095,Dramă
25096,Matematică
25097,SF
25098,Romantic
25099,Familie
25100,Război
25101,Familie
25102,Romantic
25103,Informatică
25104,Matematică
25105,Război
25106,Romantic
25107,Familie
25108,Informatică
25109,Matematică
25110,Familie
25111,SF
25112,Fizică
25113,Fizică
25114,Dramă
25115,Război
25116,Dramă
25117,SF
25118,Fizică
25119,Romantic
25120,Matematică
25121,Romantic
25122,Familie
25123,Război
25124,Informatică
25125,SF
25126,SF
25127,Fizică
25128,Matematică
25129,Istorie
25130,Matematică
25131,Fizică
25132,Istorie
25133,Război
25134,SF
25135,Romantic
25136,Fizică
25137,Informatică
25138,Familie
25139,Familie
25140,Romantic
25141,Matematică
25142,Istorie
25143,Romantic
25144,Romantic
25145,Dramă
25146,Război
25147,Familie
25148,Familie
25149,Informatică
25150,Război
25151,Informatică
25152,Dramă
25153,Familie
25154,Informatică
25155,Romantic
25156,Fizică
25157,Istorie
25158,Război
25159,Familie
25160,SF
25161,Familie
25162,Fizică
25163,Matematică
25164,SF
25165,Romantic
25166,Matematică
25167,Război
25168,Dramă
25169,SF
25170,Fizică
25171,Fizică
25172,Război
25173,Dramă
25174,Război
25175,SF
25176,SF
25177,Romantic
25178,Familie
25179,Matematică
25180,Familie
25181,Fizică
25182,Dramă
25183,Istorie
25184,Familie
25185,Matematică
25186,Dramă
25187,Romantic
25188,Fizică
25189,Romantic
25190,Război
25191,SF
25192,Război
25193,Informatică
25194,Matematică
25195,Matematică
25196,Familie
25197,Fizică
25198,Familie
25199,Istorie
25200,Război
25201,Război
25202,Informatică
25203,Informatică
25204,Romantic
25205,Dramă
25206,Fizică
25207,Romantic
25208,Război
25209,Informatică
25210,Matematică
25211,Fizică
25212,Istorie
25213,Război
25214,Matematică
25215,Fizică
25216,Istorie
25217,Dramă
25218,Informatică
25219,Război
25220,SF
25221,Romantic
25222,Dramă
25223,Istorie
25224,Matematică
25225,Fizică
25226,Istorie
25227,Romantic
25228,Fizică
25229,Dramă
25230,Romantic
25231,Dramă
22799,SF
22800,Matematică
22801,Fizică
22802,SF
22803,Romantic
22804,Matematică
22805,Istorie
22806,Istorie
22807,Informatică
22808,Familie
22809,Război
22810,Război
22811,Matematică
22812,Familie
22813,Fizică
22814,Matematică
22815,Informatică
22816,Romantic
22817,Matematică
22818,Matematică
22819,Matematică
22820,Istorie
22821,Informatică
22822,Informatică
22823,Dramă
22824,Fizică
22825,Romantic
22826,Informatică
22827,Fizică
22828,Dramă
22829,Romantic
22830,Romantic
22831,Matematică
22832,Matematică
22833,Război
22834,Informatică
22835,SF
22836,Fizică
22837,SF
22838,Istorie
22839,Familie
22840,Dramă
22841,Fizică
22842,Informatică
22843,Romantic
22844,Familie
22845,Informatică
22846,Matematică
22847,Fizică
22848,Informatică
22849,Dramă
22850,SF
22851,Dramă
22852,Informatică
22853,Romantic
22854,Fizică
22855,Informatică
22856,Dramă
22857,Matematică
22858,Familie
22859,Fizică
22860,Matematică
22861,Fizică
22862,Romantic
22863,Istorie
22864,Istorie
22865,Romantic
22866,Familie
22867,Război
22868,SF
22869,Romantic
22870,SF
22871,Matematică
22872,SF
22873,Dramă
22874,Istorie
22875,Romantic
22876,Matematică
22877,Istorie
22878,Informatică
22879,SF
22880,Romantic
22881,Familie
22882,Fizică
22883,Război
22884,Familie
22885,Istorie
22886,SF
22887,Familie
22888,Istorie
22889,Fizică
22890,Informatică
22891,Matematică
22892,Matematică
22893,Matematică
22894,Romantic
22895,Istorie
22896,Istorie
22897,Romantic
22898,Război
22899,Matematică
22900,Război
22901,Istorie
22902,Informatică
22903,Dramă
22904,Familie
22905,Dramă
22906,SF
22907,Fizică
22908,Familie
22909,Fizică
22910,Dramă
22911,Familie
22912,Istorie
22913,Fizică
22914,SF
22915,SF
22916,Informatică
22917,Matematică
22918,Informatică
22919,SF
22920,Istorie
22921,SF
22922,Matematică
22923,Fizică
22924,Informatică
22925,Dramă
22926,SF
22927,Romantic
22928,Matematică
22929,Informatică
22930,Dramă
22931,Dramă
22932,Matematică
22933,Fizică
22934,Istorie
22935,Matematică
22936,Dramă
22937,Matematică
22938,Matematică
22939,Matematică
22940,SF
22941,Istorie
22942,Fizică
22943,Familie
22944,Fizică
22945,Război
22946,Informatică
22947,Matematică
22948,SF
22949,Familie
22950,Dramă
22951,Romantic
22952,Fizică
22953,SF
22954,Dramă
22955,Război
22956,Informatică
22957,Război
22958,SF
22959,Informatică
22960,Informatică
22961,SF
22962,Fizică
22963,Romantic
22964,Romantic
22965,Fizică
22966,Război
22967,Dramă
22968,Istorie
22969,Familie
22970,Istorie
22971,Război
22972,Război
22973,Romantic
22974,Matematică
22975,Matematică
22976,Romantic
22977,Război
22978,Război
22979,Fizică
22980,Informatică
22981,Fizică
22982,Război
22983,Dramă
22984,Romantic
22985,Fizică
22986,Familie
22987,Informatică
22988,Informatică
22989,Matematică
22990,Război
22991,Familie
22992,Matematică
22993,Familie
22994,Fizică
22995,Dramă
22996,Romantic
22997,Matematică
22998,Informatică
22999,SF
23000,SF
23001,Dramă
23002,Istorie
23003,Matematică
23004,Matematică
23005,SF
23006,Fizică
23007,Romantic
23008,Familie
23009,Istorie
23010,Matematică
23011,SF
23012,Informatică
23013,Matematică
23014,Dramă
23015,Informatică
23016,Matematică
23017,Război
23018,Război
23019,Romantic
23020,SF
23021,Familie
23022,SF
23023,Dramă
23024,Fizică
23025,Romantic
23026,Război
23027,Romantic
23028,Familie
23029,Romantic
23030,SF
23031,Dramă
23032,SF
23033,Matematică
23034,Război
23035,Matematică
23036,SF
23037,Fizică
23038,Romantic
23039,SF
23040,Istorie
23041,Informatică
23042,Familie
23043,Dramă
23044,SF
23045,Dramă
23046,Romantic
23047,Familie
23048,Matematică
23049,Familie
23050,Informatică
23051,Familie
23052,Matematică
23053,Familie
23054,Matematică
23055,Istorie
23056,Romantic
23057,Dramă
23058,Istorie
23059,Istorie
23060,Familie
23061,Fizică
23062,Informatică
23063,Război
23064,Familie
23065,SF
23066,Istorie
23067,Informatică
23068,Fizică
23069,Istorie
23070,Romantic
23071,Informatică
23072,Romantic
23073,Fizică
23074,Istorie
23075,Romantic
23076,SF
23077,Familie
23078,Istorie
23079,Istorie
23080,Informatică
23081,Fizică
23082,Romantic
23083,Istorie
23084,Informatică
23085,Fizică
23086,SF
23087,Matematică
23088,Război
23089,Informatică
23090,Război
23091,SF
23092,Informatică
23093,Informatică
23094,SF
23095,Război
23096,Familie
23097,Război
23098,Informatică
22251,Dramă
22252,Istorie
22253,Fizică
22254,Informatică
22255,Fizică
22256,Informatică
22257,Romantic
22258,Fizică
22259,SF
22260,Familie
22261,Fizică
22262,Război
22263,SF
22264,Matematică
22265,Fizică
22266,Matematică
22267,Romantic
22268,Romantic
22269,Matematică
22270,Matematică
22271,Fizică
22272,Fizică
22273,Fizică
22274,Informatică
22275,Istorie
22276,Matematică
22277,Istorie
22278,Informatică
22279,Matematică
22280,Matematică
22281,SF
22282,Matematică
22283,Informatică
22284,Familie
22285,Matematică
22286,Istorie
22287,Familie
22288,Familie
22289,Romantic
22290,Fizică
22291,Romantic
22292,Dramă
22293,Informatică
22294,Familie
22295,Matematică
22296,Fizică
22297,Istorie
22298,Război
22299,Război
22300,Război
22301,SF
22302,Dramă
22303,Dramă
22304,SF
22305,Fizică
22306,Război
22307,Matematică
22308,SF
22309,SF
22310,Război
22311,Familie
22312,SF
22313,Război
22314,SF
22315,Istorie
22316,Informatică
22317,Fizică
22318,SF
22319,Romantic
22320,Fizică
22321,Informatică
22322,Fizică
22323,Familie
22324,SF
22325,Dramă
22326,SF
22327,SF
22328,Fizică
22329,Război
22330,Romantic
22331,Istorie
22332,Familie
22333,Informatică
22334,Dramă
22335,Informatică
22336,SF
22337,Romantic
22338,Război
22339,SF
22340,Istorie
22341,Familie
22342,Istorie
22343,Familie
22344,Familie
22345,Istorie
22346,Romantic
22347,Istorie
22348,Romantic
22349,Istorie
22350,Fizică
22351,Informatică
22352,Matematică
22353,SF
22354,Dramă
22355,Război
22356,Matematică
22357,Război
22358,Familie
22359,Fizică
22360,Informatică
22361,Romantic
22362,Romantic
22363,SF
22364,Romantic
22365,Război
22366,Fizică
22367,Matematică
22368,Fizică
22369,Dramă
22370,Matematică
22371,Informatică
22372,Familie
22373,Istorie
22374,Fizică
22375,Matematică
22376,Dramă
22377,Dramă
22378,Fizică
22379,Fizică
22380,Dramă
22381,Matematică
22382,Fizică
22383,Matematică
22384,Romantic
22385,Istorie
22386,SF
22387,Război
22388,Dramă
22389,Romantic
22390,Dramă
22391,Fizică
22392,Informatică
22393,Fizică
22394,SF
22395,Familie
22396,Familie
22397,SF
22398,Familie
22399,Fizică
22400,SF
22401,Informatică
22402,Informatică
22403,Romantic
22404,Război
22405,Fizică
22406,Război
22407,Informatică
22408,Romantic
22409,Matematică
22410,SF
22411,Război
22412,Fizică
22413,Fizică
22414,Romantic
22415,Război
22416,Război
22417,Familie
22418,Fizică
22419,Informatică
22420,Romantic
22421,Romantic
22422,Istorie
22423,SF
22424,Matematică
22425,Informatică
22426,Matematică
22427,Informatică
24123,Familie
24124,Fizică
24125,Informatică
24126,SF
24127,Informatică
24128,Fizică
24129,Fizică
24130,Romantic
24131,Romantic
24132,Fizică
24133,Război
24134,Matematică
24135,Informatică
24136,Matematică
24137,Informatică
24138,Dramă
24139,Dramă
24140,Informatică
24141,Familie
24142,Informatică
24143,SF
24144,Război
24145,Romantic
24146,Familie
24147,Matematică
24148,Dramă
24149,Dramă
24150,SF
24151,Informatică
24152,Matematică
24153,Romantic
24154,Dramă
24155,Familie
24156,Romantic
24157,Război
24158,Război
24159,Familie
24160,Matematică
24161,Matematică
24162,Dramă
24163,Familie
24164,Istorie
24165,SF
24166,Romantic
24167,Fizică
24168,Informatică
24169,Fizică
24170,Istorie
24171,Dramă
24172,Familie
24173,Fizică
24174,Fizică
24175,Informatică
24176,Matematică
24177,SF
24178,Informatică
24179,Război
24180,Informatică
24181,Familie
24182,Informatică
24183,Fizică
24184,Familie
24185,Matematică
24186,Romantic
24187,Romantic
24188,SF
24189,Fizică
24190,Fizică
24191,Informatică
24192,Război
24193,Război
24194,Fizică
24195,Război
24196,Război
24197,Romantic
24198,Istorie
24199,Familie
24200,Romantic
24201,Război
24202,Matematică
24203,Istorie
24204,Informatică
24205,Romantic
24206,Război
24207,Matematică
24208,SF
24209,Fizică
24210,Familie
24211,Fizică
24212,Familie
24213,Război
24214,SF
24215,Informatică
24216,Război
24217,Matematică
24218,Dramă
24219,Informatică
24220,Matematică
24221,Familie
24222,Istorie
24223,Război
24224,Război
24225,Fizică
24226,Fizică
24227,Dramă
24228,Informatică
24229,Dramă
24230,SF
24231,Familie
24232,Dramă
24233,Război
24234,Război
24235,Familie
24236,SF
24237,Fizică
24238,Romantic
24239,Familie
24240,Familie
24241,Istorie
24242,Romantic
24243,Istorie
24244,Război
24245,SF
24246,Istorie
24247,Matematică
24248,Romantic
24249,Dramă
24250,Informatică
24251,Fizică
24252,Istorie
24253,Romantic
24254,Romantic
24255,Informatică
24256,Fizică
24257,Fizică
24258,Istorie
24259,Dramă
24260,SF
24261,Familie
24262,Istorie
24263,SF
24264,Matematică
24265,Familie
24266,Război
24267,Fizică
24268,Informatică
24269,Război
24270,Război
24271,Familie
24272,Romantic
24273,Informatică
24274,Familie
24275,Dramă
24276,Romantic
24277,SF
24278,Fizică
24279,Familie
24280,Război
24281,Dramă
24282,Istorie
24283,Matematică
24284,Informatică
24285,Familie
24286,Informatică
24287,SF
24288,Dramă
24289,Fizică
24290,Romantic
24291,Fizică
24292,Informatică
24293,Război
24294,Informatică
24295,Război
24296,Istorie
24297,Informatică
24298,Matematică
24299,Familie
24300,SF
24301,SF
24302,Istorie
24303,Istorie
24304,Istorie
24305,Informatică
24306,Romantic
24307,Matematică
24308,Dramă
24309,Familie
24310,Război
24311,Matematică
24312,Istorie
24313,Istorie
24314,Matematică
24315,Romantic
24316,Dramă
24317,Informatică
24318,Romantic
24319,Dramă
24320,Familie
24321,Istorie
24322,Matematică
24323,Informatică
24324,Dramă
24325,Familie
24326,Istorie
24327,Matematică
24328,Familie
24329,Matematică
24330,Informatică
24331,Istorie
24332,Romantic
24333,Romantic
24334,Dramă
24335,Informatică
24336,Istorie
24337,Dramă
24338,Fizică
24339,Familie
24340,Romantic
24341,Război
24342,SF
24343,Istorie
24344,Fizică
24345,SF
24346,Familie
24347,Informatică
24348,Fizică
24349,Familie
24350,Romantic
24351,Romantic
24352,Război
24353,Romantic
24354,Război
24355,Dramă
24356,Matematică
24357,Familie
24358,SF
24359,SF
24360,Dramă
24361,Familie
24362,SF
24363,Matematică
24364,Matematică
24365,Dramă
24366,Familie
24367,SF
24368,Romantic
24369,Romantic
24370,Război
24371,Matematică
24372,Istorie
24373,Istorie
24374,Fizică
24375,Informatică
24376,Matematică
24377,Matematică
24378,Familie
24379,Război
24380,SF
24381,SF
24382,Informatică
24383,Fizică
24384,Informatică
24385,Informatică
24386,Romantic
24387,Război
24388,Matematică
24389,Război
24390,Istorie
24391,Război
24392,Război
24393,Istorie
24394,SF
24395,Romantic
24396,Dramă
24397,Familie
24398,Informatică
24399,Romantic
24400,Romantic
24401,Război
24402,Fizică
24403,Istorie
24404,SF
24405,SF
24406,Istorie
24407,Fizică
24408,Informatică
24409,Istorie
24410,Informatică
24411,Dramă
24412,Dramă
24413,Informatică
24414,SF
24415,Război
24416,Dramă
24417,Fizică
24418,Dramă
24419,Război
24420,Fizică
24421,SF
24422,Dramă
24423,Informatică
24424,Romantic
24425,SF
24426,Matematică
24427,Informatică
24557,Romantic
24558,Romantic
24559,Familie
24560,Fizică
24561,Fizică
24562,Dramă
24563,Familie
24564,Istorie
24565,Război
24566,Fizică
24567,Matematică
24568,Familie
24569,Matematică
24570,Fizică
24571,Informatică
24572,Familie
24573,Război
24574,Război
24575,Dramă
24576,Matematică
24577,Război
24578,Dramă
24579,Romantic
24580,Romantic
24581,Război
24582,Informatică
24583,Dramă
24584,Istorie
24585,Familie
24586,Informatică
24587,Familie
24588,Război
24589,Informatică
24590,Istorie
24591,Familie
24592,Fizică
24593,Fizică
24594,Istorie
24595,Fizică
24596,Informatică
24597,Familie
24598,Istorie
24599,Familie
24600,Dramă
24601,Matematică
24602,Matematică
24603,Familie
24604,Dramă
24605,Istorie
24606,Istorie
24607,Matematică
24608,Informatică
24609,Informatică
24610,Matematică
24611,Familie
24612,Fizică
24613,SF
24614,Război
24615,Istorie
24616,Dramă
24617,Informatică
24618,Romantic
24619,Matematică
24620,Matematică
24621,Familie
24622,Dramă
24623,Istorie
24624,SF
24625,Istorie
24626,Război
24627,Matematică
24628,Fizică
24629,Familie
24630,SF
24631,SF
24632,SF
24633,Fizică
24634,Război
24635,Istorie
24636,SF
24637,Dramă
24638,Istorie
24639,Război
24640,Istorie
24641,Familie
24642,Familie
24643,Dramă
24644,Fizică
24645,Dramă
24646,Romantic
24647,Matematică
24648,Fizică
24649,SF
24650,SF
24651,Familie
24652,Familie
24653,Familie
24654,Dramă
24655,Familie
24656,Istorie
24657,Matematică
24658,Familie
24659,SF
24660,Război
24661,Matematică
24662,Istorie
24663,Război
24664,Fizică
24665,Istorie
24666,Război
24667,Istorie
24668,Fizică
24669,SF
24670,SF
24671,Matematică
24672,Informatică
24673,Informatică
24674,Dramă
24675,Istorie
24676,Istorie
24677,SF
24678,Fizică
24679,Fizică
24680,SF
24681,Fizică
24682,Romantic
24683,SF
24684,Război
24685,SF
24686,Familie
24687,Familie
24688,Matematică
24689,Matematică
24690,Fizică
24691,Fizică
24692,Istorie
24693,Fizică
24694,Război
24695,Familie
24696,Dramă
24697,Matematică
24698,Informatică
24699,Istorie
24700,Fizică
24701,Matematică
24702,Război
24703,Dramă
24704,Romantic
24705,Război
24706,Familie
24707,Dramă
24708,Romantic
24709,Război
24710,Istorie
24711,Matematică
24712,Fizică
24713,Familie
24714,Război
24715,SF
24716,Război
24717,Matematică
24718,Informatică
24719,Fizică
24720,Informatică
24721,Fizică
24722,Informatică
24723,Istorie
24724,Istorie
24725,Romantic
24726,Dramă
24727,Fizică
24728,Dramă
24729,SF
24730,Familie
24731,Romantic
24732,Istorie
24733,Familie
24734,Familie
24735,Familie
24736,Informatică
24737,Informatică
24738,Fizică
24739,SF
24740,SF
24741,Dramă
24742,Romantic
24743,Război
24744,Dramă
24745,Familie
24746,Fizică
24747,Istorie
24748,Romantic
24749,Dramă
24750,SF
24751,Romantic
24752,SF
24753,Familie
24754,Istorie
24755,SF
24756,Fizică
24757,Matematică
24758,Romantic
24759,Informatică
24760,Război
24761,Război
24762,Fizică
24763,Informatică
24764,Război
24765,Romantic
24766,Familie
24767,Romantic
24768,Fizică
24769,Matematică
24770,Informatică
24771,SF
24772,SF
24773,Familie
24774,SF
24775,Istorie
24776,Dramă
24777,Informatică
24778,Război
24779,Romantic
24780,Romantic
24781,Informatică
24782,Istorie
24783,Romantic
24784,Romantic
24785,Matematică
24786,Matematică
24787,Informatică
24788,SF
24789,Familie
24790,Matematică
24791,Război
24792,Matematică
24793,Romantic
24794,Război
24795,Informatică
24796,Familie
24797,Informatică
24798,Fizică
24799,Dramă
24800,Romantic
24801,SF
24802,Fizică
24803,Romantic
24804,Familie
24805,SF
24806,Istorie
24807,Informatică
24808,Dramă
24809,SF
24810,Matematică
24811,Informatică
24812,Familie
24813,Istorie
24814,Romantic
24815,Dramă
24816,Familie
24817,Război
24818,Dramă
24819,Război
24820,Informatică
24821,Romantic
24822,Familie
24823,Romantic
24824,Familie
24825,Romantic
24826,Informatică
24827,Istorie
24828,Istorie
24829,Război
24830,SF
24831,SF
24832,Informatică
24833,SF
24834,Istorie
24835,Familie
24836,Romantic
24837,SF
24838,Familie
24839,Dramă
24840,Dramă
24841,Romantic
24842,Matematică
24843,SF
24844,Familie
24845,Romantic
24846,Istorie
24847,Romantic
24848,Romantic
24849,SF
24850,Fizică
24851,SF
24852,Dramă
24853,Război
24854,Dramă
24855,Dramă
24856,Dramă
24857,Familie
24858,Istorie
24859,SF
24860,Istorie
24861,Fizică
24862,Matematică
24863,Informatică
24864,Romantic
24865,Dramă
24866,Matematică
24867,Informatică
24868,Istorie
24869,Informatică
24870,Informatică
24871,Romantic
24872,SF
24873,SF
24874,Istorie
24875,Romantic
24876,Familie
24877,SF
24878,Romantic
24879,Dramă
24880,Matematică
24881,Război
24882,Fizică
24883,Război
24884,Război
24885,Fizică
24886,Istorie
24887,Război
24888,Fizică
24889,Dramă
24890,Informatică
24891,Dramă
24892,Dramă
24893,Familie
24894,Dramă
24895,Fizică
24896,Familie
24897,Romantic
24898,Romantic
24899,Fizică
24900,Dramă
24901,Dramă
24902,Matematică
24903,SF
24904,Informatică
24905,Romantic
24906,Război
24907,Informatică
24908,Istorie
24909,Matematică
24910,Război
24911,Informatică
24912,Informatică
24913,Fizică
24914,Romantic
24915,Dramă
24916,Familie
24917,Matematică
24918,Matematică
24919,Familie
24920,Romantic
24921,Dramă
24922,Război
24923,Fizică
24924,Istorie
24925,Istorie
24926,Matematică
24927,Război
24928,Familie
24929,Familie
24930,Dramă
24931,Fizică
24932,Dramă
24933,Romantic
24934,Matematică
24935,Istorie
24936,Familie
24937,SF
24938,Informatică
24939,SF
24940,Romantic
24941,Dramă
24942,Romantic
24943,SF
24944,Război
24945,Informatică
24946,Fizică
24947,Dramă
24948,Război
24949,SF
24950,Război
24951,Dramă
24952,Matematică
43115,Istorie
43116,Război
43117,Război
43118,Război
43119,SF
43120,Romantic
43121,Romantic
43122,Informatică
43123,Familie
43124,Fizică
43125,Informatică
43126,Fizică
43127,Informatică
43128,SF
43129,Romantic
43130,Fizică
43131,Romantic
43132,Matematică
43133,Război
43134,Familie
43135,Romantic
43136,Istorie
43137,SF
43138,Matematică
43139,Istorie
43140,Istorie
43141,Informatică
43142,Dramă
43143,Informatică
43144,Informatică
43145,Dramă
43146,Istorie
43147,Istorie
43148,Dramă
43149,Romantic
43150,Matematică
43151,Dramă
43152,Război
43153,Familie
43154,Război
43155,Familie
43156,Fizică
43157,Familie
43158,Război
43159,Familie
43160,Romantic
43161,Informatică
43162,Informatică
43163,Război
43164,SF
43165,Familie
43166,Matematică
43167,Informatică
43168,SF
43169,Război
43170,Istorie
43171,Familie
43172,Matematică
43173,Informatică
43174,Romantic
43175,Dramă
43176,Informatică
43177,Familie
43178,SF
43179,Istorie
43180,Istorie
43181,Istorie
43182,Familie
43183,Război
43184,Istorie
43185,Informatică
43186,Război
43187,SF
43188,Război
43189,Familie
43190,SF
43191,Romantic
43192,Romantic
43193,Informatică
43194,Istorie
43195,Război
43196,SF
43197,Informatică
43198,Matematică
43199,SF
43200,Familie
43201,SF
43202,Matematică
43203,Istorie
43204,Matematică
43205,Fizică
43206,Familie
43207,Familie
43208,Informatică
43209,Informatică
43210,Istorie
43211,Dramă
43212,Dramă
43213,Romantic
43214,Război
43215,Informatică
43216,Dramă
43217,Matematică
43218,Istorie
43219,Dramă
43220,Fizică
43221,Matematică
43222,Fizică
43223,Fizică
43224,Informatică
43225,Familie
43226,Fizică
43227,SF
43228,Dramă
43229,Dramă
43230,Istorie
43231,Istorie
43232,Romantic
43233,Război
43234,Matematică
43235,Informatică
43236,Romantic
43237,Matematică
43238,Dramă
43239,SF
43240,Istorie
43241,Istorie
43242,Război
43243,Război
43244,Război
43245,Familie
43246,Romantic
43247,Romantic
43248,Informatică
43249,Informatică
43250,Matematică
43251,Matematică
43252,Fizică
43253,Fizică
43254,Romantic
43255,Istorie
43256,Fizică
43257,Istorie
43258,SF
43259,Dramă
43260,Fizică
43261,Dramă
43262,Romantic
43263,Dramă
43264,Informatică
43265,Informatică
43266,Dramă
43267,Fizică
43268,Romantic
43269,Informatică
43270,Matematică
43271,Familie
43272,Familie
43273,Familie
43274,SF
43275,Matematică
43276,Istorie
43277,Informatică
43278,Romantic
43279,Informatică
43280,Dramă
43281,Informatică
43282,SF
43283,Familie
43284,SF
43285,Familie
43286,Familie
43287,Romantic
43288,Dramă
43289,SF
43290,Matematică
43291,SF
43292,Fizică
43293,Fizică
43294,SF
43295,Informatică
43296,Familie
43297,Matematică
43298,Dramă
43299,Familie
48128,Matematică
48129,SF
48130,Istorie
48131,Război
48132,Matematică
48133,Romantic
48134,Informatică
48135,SF
48136,Istorie
48137,Fizică
48138,Romantic
48139,SF
48140,Dramă
48141,Romantic
48142,Romantic
48143,Informatică
48144,Fizică
48145,Informatică
48146,Informatică
48147,Matematică
48148,Fizică
48149,SF
48150,Romantic
48151,SF
48152,Dramă
48153,SF
48154,Romantic
48155,Informatică
48156,Dramă
48157,Fizică
48158,SF
48159,Dramă
48160,Informatică
48161,Informatică
48162,Matematică
48163,Război
48164,Matematică
48165,Fizică
48166,Fizică
48167,Matematică
48168,SF
48169,Fizică
48170,Matematică
48171,Dramă
48172,Matematică
48173,Dramă
48174,Dramă
48175,Familie
48176,Informatică
48177,Război
48178,Dramă
48179,Istorie
48180,Fizică
48181,Fizică
48182,Fizică
48183,SF
48184,Matematică
48185,Informatică
48186,SF
48187,Dramă
48188,SF
48189,Dramă
48190,SF
48191,Fizică
48192,SF
48193,Istorie
48194,Familie
48195,Istorie
48196,SF
48197,Război
48198,Familie
48199,Fizică
48200,Dramă
48201,Istorie
48202,Război
48203,Istorie
48204,Istorie
48205,Război
48206,SF
48207,SF
48208,Război
48209,Matematică
48210,Familie
48211,Familie
48212,SF
48213,Istorie
48214,Informatică
48215,Informatică
48216,Istorie
48217,Matematică
48218,Romantic
48219,SF
48220,Familie
48221,Matematică
48222,Matematică
48223,Război
48224,Familie
48225,Fizică
48226,Fizică
48227,Istorie
48228,Informatică
48229,SF
48230,Fizică
48231,Război
48232,Informatică
48233,Dramă
48234,Fizică
48235,Război
48236,Istorie
48237,Dramă
48238,Fizică
48239,Familie
48240,Fizică
48241,Informatică
48242,Război
48243,SF
48244,Dramă
48245,Matematică
48246,Romantic
48247,Familie
48248,Război
48249,Fizică
48250,SF
48251,Război
48252,SF
48253,Dramă
48254,Război
48255,Informatică
48256,Fizică
48257,SF
48258,Matematică
48259,Istorie
48260,Război
48261,Fizică
48262,Război
48263,Romantic
48264,Informatică
48265,Familie
48266,Istorie
48267,Dramă
48268,Război
48269,Familie
48270,Dramă
48271,Război
48272,Fizică
48273,Istorie
48274,Informatică
48275,Istorie
48276,Fizică
48277,Matematică
48278,Război
48279,Război
48280,Informatică
48281,SF
48282,Război
48283,Informatică
48284,Istorie
48285,SF
48286,Dramă
48287,Fizică
48288,Dramă
48289,Informatică
48290,Informatică
48291,Istorie
48292,Dramă
48293,Dramă
48294,Dramă
48295,SF
48296,Romantic
48297,SF
48298,Război
48299,Informatică
48300,Romantic
48301,SF
48302,SF
48303,SF
48304,Istorie
48305,SF
48306,SF
48307,Familie
48308,SF
48309,Istorie
48310,SF
48311,Fizică
48312,SF
48313,Matematică
48314,Dramă
48315,Război
48316,Istorie
48317,Romantic
48318,Dramă
48319,Informatică
48320,Război
48321,Matematică
48322,Romantic
48323,SF
48324,Dramă
48325,SF
48326,SF
48327,Romantic
48328,Dramă
48329,Război
48330,Război
48331,Război
48332,Familie
48333,Dramă
48334,Război
48335,SF
48336,Romantic
48337,Război
48338,Istorie
48339,Romantic
48340,Romantic
48341,Fizică
48342,Familie
48343,Istorie
48344,SF
48345,Fizică
48346,Informatică
48347,Fizică
48348,Istorie
48349,Matematică
48350,Informatică
48351,Familie
48352,SF
48353,Romantic
48354,Istorie
48355,Informatică
48356,Matematică
48357,Matematică
48358,Matematică
48359,Matematică
48360,Informatică
48361,Familie
48362,Fizică
48363,Romantic
48364,SF
48365,Romantic
48366,Dramă
48367,Istorie
48368,Fizică
48369,Dramă
48370,Război
48371,Dramă
48372,Informatică
48373,Familie
48374,SF
48375,Dramă
48376,Familie
48377,Familie
48378,Familie
48379,SF
48380,Romantic
48381,Matematică
48382,Război
48383,Familie
48384,SF
48385,Matematică
48386,Fizică
48387,Fizică
48388,Dramă
48389,Fizică
48390,Fizică
48391,Istorie
48392,Dramă
48393,Familie
48394,Familie
48395,Istorie
48396,Romantic
48397,Fizică
48398,Familie
48399,Istorie
48400,Război
48401,Istorie
48402,Matematică
48403,Romantic
48404,Matematică
48405,Informatică
48406,Informatică
48407,Istorie
48408,Război
48409,Romantic
48410,Matematică
48411,Matematică
48412,Romantic
48413,Fizică
48414,Fizică
48415,Familie
48416,Istorie
48417,Istorie
